State,County,Year,Total population,Male Total population,Female Total population
Georgia,Elbert County,2012,20421,10258,10163
Washington,Lewis County,2012,75399,37815,37584
Kentucky,Carroll County,2012,10536,5298,5238
Washington,Mason County,2012,60545,31231,29314
Washington,Okanogan County,2012,40959,20719,20240
Washington,Pacific County,2012,20945,10545,10400
Washington,Pend Oreille County,2012,12976,6638,6338
Washington,Pierce County,2012,798528,395397,403131
Washington,San Juan County,2012,15740,7659,8081
Washington,Skagit County,2012,117087,58068,59019
Washington,Skamania County,2012,11053,5568,5485
Washington,Snohomish County,2012,714443,357586,356857
Washington,Spokane County,2012,470375,232547,237828
Washington,Stevens County,2012,43498,21795,21703
Washington,Thurston County,2012,252410,123128,129282
Washington,Wahkiakum County,2012,4003,1986,2017
Washington,Walla Walla County,2012,58643,29913,28730
Washington,Whatcom County,2012,201404,99751,101653
Washington,Whitman County,2012,44997,22743,22254
Washington,Yakima County,2012,242454,121307,121147
West Virginia,Barbour County,2012,16472,8126,8346
West Virginia,Berkeley County,2012,104410,51539,52871
West Virginia,Boone County,2012,24617,12234,12383
West Virginia,Braxton County,2012,14531,7310,7221
West Virginia,Brooke County,2012,24021,11762,12259
West Virginia,Cabell County,2012,96240,46890,49350
West Virginia,Calhoun County,2012,7613,3812,3801
West Virginia,Clay County,2012,9432,4741,4691
Illinois,Alexander County,2012,8147,4376,3771
West Virginia,Fayette County,2012,46000,22954,23046
West Virginia,Gilmer County,2012,8623,5112,3511
West Virginia,Grant County,2012,11929,5888,6041
West Virginia,Greenbrier County,2012,35572,17372,18200
West Virginia,Hampshire County,2012,23791,12086,11705
West Virginia,Hancock County,2012,30594,14772,15822
West Virginia,Hardy County,2012,13912,6822,7090
West Virginia,Harrison County,2012,68959,33491,35468
West Virginia,Jackson County,2012,29206,14391,14815
West Virginia,Jefferson County,2012,53545,26593,26952
West Virginia,Kanawha County,2012,192572,92447,100125
Colorado,Pitkin County,2012,16389,8137,8252
West Virginia,Lincoln County,2012,21714,10739,10975
Indiana,Miami County,2012,36508,18014,18494
Arkansas,Ashley County,2012,21966,10779,11187
West Virginia,Marion County,2012,56460,27496,28964
West Virginia,Marshall County,2012,32993,16094,16899
West Virginia,Mason County,2012,27242,13184,14058
West Virginia,Mercer County,2012,62251,29704,32547
West Virginia,Mineral County,2012,28049,13805,14244
West Virginia,Mingo County,2012,26660,13076,13584
West Virginia,Monongalia County,2012,96417,49749,46668
Michigan,Presque Isle County,2012,13528,6714,6814
West Virginia,Morgan County,2012,17507,8708,8799
West Virginia,Nicholas County,2012,26201,12795,13406
Virginia,Tazewell County,2012,44307,21032,23275
West Virginia,Pendleton County,2012,7666,3933,3733
West Virginia,Pleasants County,2012,7630,4107,3523
Missouri,Harrison County,2012,8750,4454,4296
West Virginia,Preston County,2012,33471,17211,16260
West Virginia,Putnam County,2012,55660,27149,28511
West Virginia,Raleigh County,2012,78852,39417,39435
West Virginia,Randolph County,2012,29361,15139,14222
Mississippi,Kemper County,2012,10391,5167,5224
Wisconsin,Marquette County,2012,14884,7347,7537
West Virginia,Summers County,2012,13813,6191,7622
Kansas,Atchison County,2012,16889,8496,8393
West Virginia,Tucker County,2012,7109,3543,3566
Nebraska,Phelps County,2012,9188,4540,4648
West Virginia,Upshur County,2012,24210,12001,12209
West Virginia,Wayne County,2012,42273,20544,21729
West Virginia,Webster County,2012,9158,4525,4633
West Virginia,Wetzel County,2012,16526,8065,8461
West Virginia,Wirt County,2012,5769,2970,2799
West Virginia,Wood County,2012,86835,41805,45030
Ohio,Meigs County,2012,23668,11794,11874
Wisconsin,Adams County,2012,20898,11313,9585
Wisconsin,Ashland County,2012,16113,8054,8059
Wisconsin,Barron County,2012,45882,22912,22970
Wisconsin,Bayfield County,2012,15078,7738,7340
Wisconsin,Brown County,2012,248526,123094,125432
South Dakota,Shannon County,2012,13544,6885,6659
Wisconsin,Burnett County,2012,15528,7935,7593
Wisconsin,Calumet County,2012,48960,24724,24236
Wisconsin,Chippewa County,2012,62362,32217,30145
West Virginia,Greenbrier County,2012,34610,17541,17069
Wisconsin,Columbia County,2012,56596,28797,27799
Wisconsin,Crawford County,2012,16677,8651,8026
Wisconsin,Dane County,2012,490379,242670,247709
Wisconsin,Dodge County,2012,88741,46642,42099
Wisconsin,Door County,2012,27872,13765,14107
Wisconsin,Douglas County,2012,43963,21915,22048
Wisconsin,Dunn County,2012,43788,21996,21792
Wisconsin,Eau Claire County,2012,98952,48631,50321
Wisconsin,Florence County,2012,4486,2288,2198
Wisconsin,Fond du Lac County,2012,101577,49890,51687
Wisconsin,Forest County,2012,9361,4781,4580
Wisconsin,Grant County,2012,51055,26511,24544
Wisconsin,Green County,2012,36800,18261,18539
Wisconsin,Green Lake County,2012,19064,9493,9571
Wisconsin,Iowa County,2012,23712,11819,11893
Wisconsin,Iron County,2012,5978,3039,2939
Wisconsin,Jackson County,2012,20436,10914,9522
Wisconsin,Jefferson County,2012,83751,41664,42087
Wisconsin,Juneau County,2012,26701,13974,12727
Wisconsin,Kenosha County,2012,166373,82304,84069
Wisconsin,Kewaunee County,2012,20600,10512,10088
Wisconsin,La Crosse County,2012,114718,56065,58653
Wisconsin,Lafayette County,2012,16836,8621,8215
Wisconsin,Langlade County,2012,19951,10103,9848
Wisconsin,Lincoln County,2012,28710,14378,14332
Wisconsin,Manitowoc County,2012,81266,40260,41006
Wisconsin,Marathon County,2012,134041,67294,66747
Wisconsin,Marinette County,2012,41704,20714,20990
Wisconsin,Marquette County,2012,15366,7806,7560
Wisconsin,Menominee County,2012,4274,2125,2149
Wisconsin,Milwaukee County,2012,946584,457022,489562
Wisconsin,Monroe County,2012,44714,22701,22013
Wisconsin,Oconto County,2012,37632,19155,18477
Wisconsin,Oneida County,2012,36029,18152,17877
Wisconsin,Outagamie County,2012,176777,88099,88678
Wisconsin,Ozaukee County,2012,86429,42279,44150
Wisconsin,Pepin County,2012,7458,3767,3691
Wisconsin,Pierce County,2012,40842,20265,20577
Wisconsin,Polk County,2012,44094,22073,22021
Wisconsin,Portage County,2012,70027,34833,35194
Arkansas,Lincoln County,2012,14141,7176,6965
Wisconsin,Racine County,2012,195024,96509,98515
Wisconsin,Richland County,2012,18020,9003,9017
Wisconsin,Rock County,2012,160356,78749,81607
Wisconsin,Rusk County,2012,14670,7311,7359
Wisconsin,St. Croix County,2012,84363,42252,42111
Wisconsin,Sauk County,2012,61953,30942,31011
Alabama,Henry County,2012,16580,8377,8203
New York,Wyoming County,2012,41820,20901,20919
Wisconsin,Sheboygan County,2012,115377,57982,57395
Missouri,Morgan County,2012,20631,10550,10081
Wisconsin,Trempealeau County,2012,28853,14614,14239
Wisconsin,Vernon County,2012,29827,14900,14927
Alabama,Macon County,2012,21489,10898,10591
Wisconsin,Walworth County,2012,102310,51161,51149
Wisconsin,Washburn County,2012,15893,7877,8016
Wisconsin,Washington County,2012,131840,65291,66549
Wisconsin,Waukesha County,2012,389740,191242,198498
Wisconsin,Waupaca County,2012,52377,26490,25887
Wisconsin,Waushara County,2012,24565,12923,11642
Wisconsin,Winnebago County,2012,166984,83799,83185
Wisconsin,Wood County,2012,74591,36682,37909
Wyoming,Albany County,2012,36186,18894,17292
Wyoming,Big Horn County,2012,11636,5845,5791
Wyoming,Campbell County,2012,45840,23903,21937
Wyoming,Carbon County,2012,15781,8563,7218
Wyoming,Converse County,2012,13779,7009,6770
Wyoming,Crook County,2012,7036,3603,3433
Wyoming,Fremont County,2012,40103,19989,20114
Wyoming,Goshen County,2012,13277,6839,6438
Wyoming,Hot Springs County,2012,4791,2342,2449
Wyoming,Johnson County,2012,8564,4384,4180
Wyoming,Laramie County,2012,91719,45756,45963
Wyoming,Lincoln County,2012,17960,9246,8714
Wyoming,Natrona County,2012,75876,38314,37562
Wyoming,Niobrara County,2012,2478,1115,1363
Wyoming,Park County,2012,28203,14071,14132
Wyoming,Platte County,2012,8677,4394,4283
Wyoming,Sheridan County,2012,29097,14296,14801
Wyoming,Sublette County,2012,10065,5491,4574
Wyoming,Sweetwater County,2012,43890,22901,20989
Wyoming,Teton County,2012,21326,11120,10206
Wyoming,Uinta County,2012,20942,10567,10375
Wyoming,Washakie County,2012,8425,4248,4177
Wyoming,Weston County,2012,7152,3754,3398
Puerto Rico,Adjuntas Municipio,2012,19458,9511,9947
Puerto Rico,Aguada Municipio,2012,41876,20556,21320
Puerto Rico,Aguadilla Municipio,2012,60714,29543,31171
Puerto Rico,Aguas Buenas Municipio,2012,28573,14003,14570
Puerto Rico,Aibonito Municipio,2012,25823,12527,13296
Puerto Rico,A?asco Municipio,2012,29236,14221,15015
Puerto Rico,Arecibo Municipio,2012,96176,46268,49908
Puerto Rico,Arroyo Municipio,2012,19542,9205,10337
Puerto Rico,Barceloneta Municipio,2012,24815,11936,12879
Puerto Rico,Barranquitas Municipio,2012,30322,14952,15370
Puerto Rico,Bayam?n Municipio,2012,207337,98491,108846
Puerto Rico,Cabo Rojo Municipio,2012,50866,24347,26519
Puerto Rico,Caguas Municipio,2012,142549,66990,75559
Puerto Rico,Camuy Municipio,2012,35085,16995,18090
Puerto Rico,Can?vanas Municipio,2012,47656,23155,24501
Puerto Rico,Carolina Municipio,2012,176157,81545,94612
West Virginia,Mineral County,2012,28049,13291,14758
Puerto Rico,Cayey Municipio,2012,48008,23213,24795
Puerto Rico,Ceiba Municipio,2012,13726,6507,7219
Puerto Rico,Ciales Municipio,2012,18712,9219,9493
Puerto Rico,Cidra Municipio,2012,43414,21234,22180
Puerto Rico,Coamo Municipio,2012,40577,19777,20800
Indiana,Fulton County,2012,20745,10335,10410
Puerto Rico,Corozal Municipio,2012,37074,18087,18987
Puerto Rico,Culebra Municipio,2012,1535,786,749
Puerto Rico,Dorado Municipio,2012,38179,18316,19863
Indiana,LaGrange County,2012,36857,17356,19501
Puerto Rico,Florida Municipio,2012,12657,6082,6575
Puerto Rico,Gu·nica Municipio,2012,19363,9357,10006
Puerto Rico,Guayama Municipio,2012,45250,22626,22624
Puerto Rico,Guayanilla Municipio,2012,21493,10429,11064
Puerto Rico,Guaynabo Municipio,2012,97639,46376,51263
Puerto Rico,Gurabo Municipio,2012,45540,21800,23740
Oklahoma,Sequoyah County,2012,41945,20286,21659
Puerto Rico,Hormigueros Municipio,2012,17217,8015,9202
Puerto Rico,Humacao Municipio,2012,58333,27702,30631
Puerto Rico,Isabela Municipio,2012,45567,22177,23390
Puerto Rico,Jayuya Municipio,2012,16600,8296,8304
Puerto Rico,Juana D?az Municipio,2012,50695,24446,26249
Puerto Rico,Juncos Municipio,2012,40292,19284,21008
Puerto Rico,Lajas Municipio,2012,25671,12551,13120
Puerto Rico,Lares Municipio,2012,30628,15088,15540
Puerto Rico,Las Mar?as Municipio,2012,9853,4871,4982
Puerto Rico,Las Piedras Municipio,2012,38687,18745,19942
Puerto Rico,Lo?za Municipio,2012,29997,14111,15886
Puerto Rico,Luquillo Municipio,2012,20050,9528,10522
Puerto Rico,Manat? Municipio,2012,43974,20955,23019
Puerto Rico,Maricao Municipio,2012,6546,3234,3312
Puerto Rico,Maunabo Municipio,2012,12201,6031,6170
Puerto Rico,Mayag?ez Municipio,2012,88664,42552,46112
Puerto Rico,Moca Municipio,2012,40044,19651,20393
New York,Schoharie County,2012,32617,16247,16370
Puerto Rico,Naguabo Municipio,2012,26761,12832,13929
Puerto Rico,Naranjito Municipio,2012,30385,15039,15346
Puerto Rico,Orocovis Municipio,2012,23386,11788,11598
Texas,Deaf Smith County,2012,19225,9488,9737
Puerto Rico,Pe?uelas Municipio,2012,24193,11825,12368
Puerto Rico,Ponce Municipio,2012,165602,79614,85988
Puerto Rico,Quebradillas Municipio,2012,25874,12631,13243
Puerto Rico,Rinc?n Municipio,2012,15182,7365,7817
Puerto Rico,R?o Grande Municipio,2012,54203,26432,27771
Puerto Rico,Sabana Grande Municipio,2012,25216,12034,13182
Puerto Rico,Salinas Municipio,2012,31019,15059,15960
Puerto Rico,San Germ·n Municipio,2012,35441,17183,18258
Puerto Rico,San Juan Municipio,2012,393633,180855,212778
Puerto Rico,San Lorenzo Municipio,2012,40979,20101,20878
Puerto Rico,San Sebasti·n Municipio,2012,42291,20629,21662
Puerto Rico,Santa Isabel Municipio,2012,23261,11242,12019
Puerto Rico,Toa Alta Municipio,2012,74178,35927,38251
Puerto Rico,Toa Baja Municipio,2012,89294,42326,46968
Puerto Rico,Trujillo Alto Municipio,2012,74655,35484,39171
Puerto Rico,Utuado Municipio,2012,33033,16199,16834
Puerto Rico,Vega Alta Municipio,2012,39913,19094,20819
Puerto Rico,Vega Baja Municipio,2012,59444,28634,30810
Idaho,Benewah County,2012,9293,4610,4683
Puerto Rico,Villalba Municipio,2012,25983,12792,13191
Puerto Rico,Yabucoa Municipio,2012,37823,18443,19380
Puerto Rico,Aguada Municipio,2012,41876,20273,21603
Alabama,Autauga County,2013,54907,26793,28114
Alabama,Baldwin County,2013,187114,91413,95701
Arkansas,Carroll County,2013,27321,14634,12687
Alabama,Bibb County,2013,22754,12343,10411
Alabama,Blount County,2013,57623,28604,29019
Alabama,Bullock County,2013,10746,5873,4873
Louisiana,Concordia Parish,2013,20624,9656,10968
Alabama,Calhoun County,2013,117714,56778,60936
Alabama,Chambers County,2013,34145,16324,17821
Alabama,Cherokee County,2013,26034,12909,13125
Alabama,Chilton County,2013,43744,21525,22219
Alabama,Crenshaw County,2013,13687,6631,7056
Oregon,Union County,2013,25573,12068,13505
Alabama,Clay County,2013,13703,6725,6978
Mississippi,Calhoun County,2013,14945,7387,7558
Puerto Rico,Cabo Rojo Municipio,2013,50468,25029,25439
Alabama,Colbert County,2013,54456,26239,28217
Alabama,Conecuh County,2013,13104,6352,6752
Michigan,Mackinac County,2013,11198,5670,5528
Alabama,Covington County,2013,37847,18261,19586
Alabama,Crenshaw County,2013,13955,6770,7185
Alabama,Cullman County,2013,80499,39849,40650
Alabama,Dale County,2013,50102,24692,25410
Alabama,Dallas County,2013,43091,19901,23190
Alabama,DeKalb County,2013,71076,34964,36112
Alabama,Elmore County,2013,79895,39004,40891
Alabama,Escambia County,2013,38169,19704,18465
Alabama,Etowah County,2013,104260,50390,53870
Alabama,Fayette County,2013,17110,8372,8738
South Carolina,Dillon County,2013,31666,15598,16068
Alabama,Geneva County,2013,26791,13058,13733
Montana,Stillwater County,2013,8934,4196,4738
Alabama,Hale County,2013,15594,7403,8191
Alabama,Henry County,2013,17308,8255,9053
Alabama,Houston County,2013,102326,49077,53249
Alabama,Jackson County,2013,53171,26299,26872
Alabama,Jefferson County,2013,658552,311746,346806
Alabama,Lamar County,2013,14396,6934,7462
Alabama,Lauderdale County,2013,92666,44456,48210
Alabama,Lawrence County,2013,34009,16615,17394
Alabama,Lee County,2013,144405,71463,72942
Alabama,Limestone County,2013,85264,43063,42201
Alabama,Lowndes County,2013,11086,5233,5853
Alabama,Macon County,2013,20803,9564,11239
Alabama,Madison County,2013,339279,166315,172964
Alabama,Marengo County,2013,20669,9715,10954
Alabama,Marion County,2013,30615,15242,15373
Alabama,Marshall County,2013,93699,46136,47563
Alabama,Mobile County,2013,413188,198234,214954
Alabama,Monroe County,2013,22778,10992,11786
Alabama,Montgomery County,2013,228980,108931,120049
Alabama,Morgan County,2013,119673,58806,60867
Alabama,Perry County,2013,10390,4908,5482
Alabama,Pickens County,2013,19516,9293,10223
Alabama,Pike County,2013,32977,15721,17256
Alabama,Randolph County,2013,22819,11147,11672
Alabama,Russell County,2013,55544,26831,28713
Alabama,St. Clair County,2013,84521,42281,42240
Alabama,Shelby County,2013,198366,96836,101530
Alabama,Sumter County,2013,13552,6108,7444
Alabama,Talladega County,2013,81845,39813,42032
Alabama,Tallapoosa County,2013,41428,20017,21411
Alabama,Tuscaloosa County,2013,196824,95196,101628
Alabama,Walker County,2013,66622,32394,34228
Alabama,Washington County,2013,17284,8578,8706
Florida,Franklin County,2013,11531,5440,6091
Alabama,Winston County,2013,24342,11838,12504
North Dakota,Nelson County,2013,3141,2305,836
Nebraska,Sheridan County,2013,5538,3625,1913
Alaska,Anchorage Municipality,2013,295237,150209,145028
Alaska,Bethel Census Area,2013,17356,9085,8271
Alaska,Bristol Bay Borough,2013,933,502,431
Texas,Oldham County,2013,2020,1033,987
Kentucky,Hickman County,2013,4923,2573,2350
Alaska,Fairbanks North Star Borough,2013,98656,52265,46391
Alaska,Haines Borough,2013,2546,1388,1158
Alaska,Hoonah-Angoon Census Area,2013,2141,1131,1010
Alaska,Juneau City and Borough,2013,31897,16407,15490
Alaska,Kenai Peninsula Borough,2013,56163,29472,26691
Alaska,Ketchikan Gateway Borough,2013,13595,7065,6530
Alaska,Kodiak Island Borough,2013,13850,7497,6353
Alaska,Lake and Peninsula Borough,2013,1454,703,751
Alaska,Matanuska-Susitna Borough,2013,91519,47438,44081
Alaska,Nome Census Area,2013,9695,5199,4496
Alaska,North Slope Borough,2013,9484,5931,3553
Alaska,Northwest Arctic Borough,2013,7624,4099,3525
Alaska,Petersburg Census Area,2013,3806,1983,1823
Alaska,Prince of Wales-Hyder Census Area,2013,5672,3109,2563
